MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
331,03/07/2020,Ath Madrid,3,Local,Mallorca,Victoria,Victoria,2,3,4,14,2,0,19-20
331,03/07/2020,Mallorca,0,Visitante,Ath Madrid,Derrota,Derrota,0,1,5,11,1,0,19-20
332,04/07/2020,Celta,1,Local,Betis,Empate,Victoria,1,1,2,20,5,0,19-20
332,04/07/2020,Betis,1,Visitante,Celta,Empate,Derrota,0,3,8,18,4,0,19-20
333,04/07/2020,Valladolid,1,Local,Alaves,Victoria,Empate,0,3,1,13,0,0,19-20
333,04/07/2020,Alaves,0,Visitante,Valladolid,Derrota,Empate,0,0,3,17,0,0,19-20
334,04/07/2020,Granada,2,Local,Valencia,Empate,Empate,0,4,7,18,2,0,19-20
334,04/07/2020,Valencia,2,Visitante,Granada,Empate,Empate,0,3,3,14,2,0,19-20
335,05/07/2020,Ath Bilbao,0,Local,Real Madrid,Derrota,Empate,0,1,3,13,4,0,19-20
335,05/07/2020,Real Madrid,1,Visitante,Ath Bilbao,Victoria,Empate,0,4,2,8,3,0,19-20
336,05/07/2020,Espanol,0,Local,Leganes,Derrota,Empate,0,2,0,14,4,1,19-20
336,05/07/2020,Leganes,1,Visitante,Espanol,Victoria,Empate,0,2,3,22,3,0,19-20
337,05/07/2020,Osasuna,0,Local,Getafe,Empate,Empate,0,2,2,17,5,0,19-20
337,05/07/2020,Getafe,0,Visitante,Osasuna,Empate,Empate,0,1,2,18,4,0,19-20
338,05/07/2020,Villarreal,1,Local,Barcelona,Derrota,Derrota,1,4,2,11,1,0,19-20
338,05/07/2020,Barcelona,4,Visitante,Villarreal,Victoria,Victoria,3,12,6,11,0,0,19-20
339,06/07/2020,Levante,1,Local,Sociedad,Empate,Empate,1,4,4,17,3,0,19-20
339,06/07/2020,Sociedad,1,Visitante,Levante,Empate,Empate,1,3,2,12,2,0,19-20
340,06/07/2020,Sevilla,1,Local,Eibar,Victoria,Empate,0,3,11,11,2,0,19-20
340,06/07/2020,Eibar,0,Visitante,Sevilla,Derrota,Empate,0,3,8,16,1,0,19-20
341,07/07/2020,Valencia,2,Local,Valladolid,Victoria,Victoria,1,4,5,9,3,0,19-20
341,07/07/2020,Valladolid,1,Visitante,Valencia,Derrota,Derrota,0,5,2,5,0,0,19-20
342,07/07/2020,Celta,1,Local,Ath Madrid,Empate,Derrota,0,4,6,14,3,0,19-20
342,07/07/2020,Ath Madrid,1,Visitante,Celta,Empate,Victoria,1,2,2,13,3,0,19-20
343,08/07/2020,Betis,3,Local,Osasuna,Victoria,Victoria,2,8,5,9,1,0,19-20
343,08/07/2020,Osasuna,0,Visitante,Betis,Derrota,Derrota,0,2,8,17,5,0,19-20
344,08/07/2020,Getafe,1,Local,Villarreal,Derrota,Empate,0,2,1,19,4,0,19-20
344,08/07/2020,Villarreal,3,Visitante,Getafe,Victoria,Empate,0,3,3,10,1,1,19-20
345,08/07/2020,Barcelona,1,Local,Espanol,Victoria,Empate,0,2,6,8,0,1,19-20
345,08/07/2020,Espanol,0,Visitante,Barcelona,Derrota,Empate,0,2,5,12,2,1,19-20
346,09/07/2020,Eibar,0,Local,Leganes,Empate,Empate,0,1,8,21,3,0,19-20
346,09/07/2020,Leganes,0,Visitante,Eibar,Empate,Empate,0,1,1,13,3,0,19-20
347,09/07/2020,Mallorca,2,Local,Levante,Victoria,Victoria,1,5,1,11,3,0,19-20
347,09/07/2020,Levante,0,Visitante,Mallorca,Derrota,Derrota,0,2,5,20,1,0,19-20
348,09/07/2020,Ath Bilbao,1,Local,Sevilla,Derrota,Victoria,1,4,4,18,3,0,19-20
348,09/07/2020,Sevilla,2,Visitante,Ath Bilbao,Victoria,Derrota,0,7,7,9,2,0,19-20
349,10/07/2020,Sociedad,2,Local,Granada,Derrota,Derrota,0,5,8,12,2,0,19-20
349,10/07/2020,Granada,3,Visitante,Sociedad,Victoria,Victoria,2,3,3,13,3,0,19-20
350,10/07/2020,Real Madrid,2,Local,Alaves,Victoria,Victoria,1,8,3,5,0,0,19-20
350,10/07/2020,Alaves,0,Visitante,Real Madrid,Derrota,Derrota,0,4,2,17,1,0,19-20
351,11/07/2020,Osasuna,2,Local,Celta,Victoria,Empate,1,5,3,10,2,0,19-20
351,11/07/2020,Celta,1,Visitante,Osasuna,Derrota,Empate,1,3,4,11,2,0,19-20
352,11/07/2020,Valladolid,0,Local,Barcelona,Derrota,Derrota,0,4,4,15,2,0,19-20
352,11/07/2020,Barcelona,1,Visitante,Valladolid,Victoria,Victoria,1,6,5,13,2,0,19-20
353,11/07/2020,Ath Madrid,1,Local,Betis,Victoria,Empate,0,4,2,10,1,1,19-20
353,11/07/2020,Betis,0,Visitante,Ath Madrid,Derrota,Empate,0,3,4,10,3,0,19-20
354,12/07/2020,Espanol,0,Local,Eibar,Derrota,Derrota,0,3,7,13,2,0,19-20
354,12/07/2020,Eibar,2,Visitante,Espanol,Victoria,Victoria,2,6,2,14,2,0,19-20
